outlet_id,outlet_name,state,city_or_scope,website,website_active,sustained_journalism,immigrant_or_diaspora_serving,institutional_form,public_institutional_signals,eligibility_status,primary_evidence_url,verification_notes,analysis_tier,core_inclusion,source_file,source_row_number
UT001,Utah Korean Newspaper,Utah,Salt Lake City / statewide,https://koreanutah.blogspot.com/,yes,yes_mixed_news_community,yes,Korean-language monthly community newspaper hosted by Korean American Federation of Utah,digital archive shows monthly issues through Sept. 2026; editor listed; federation-hosted,verified_include_hosted_program,https://koreanutah.blogspot.com/,Strong Korean diaspora case; hosted by community association rather than stand-alone newsroom.,core_verified,yes,data/verification/utah_verification_v1.csv,2
UT007,Utah Latino News / Latino community digital candidate,Utah,Salt Lake City metro,,unresolved,unresolved,likely_yes,unresolved Latino digital outlet candidate,no distinct verified outlet established in this pass,hold_unresolved,,Retain as discovery lead only.,hold_for_review,no,data/verification/utah_verification_v1.csv,8
UT008,Utah Refugee & Immigrant community media programs,Utah,Salt Lake City / statewide,,unresolved,unresolved,yes,program-level discovery lead,no sustained newsroom/program identified with sufficient evidence in this pass,hold_unresolved,,"Useful gap-search target for Arabic, Somali, Swahili, Dari/Pashto and other refugee-language media.",hold_for_review,no,data/verification/utah_verification_v1.csv,9
VT005,Independent Vermont Latino newsroom lead,Vermont,Burlington / Winooski / statewide,,unresolved,unresolved,likely_yes_if_found,unresolved independent Latino-media lead,first-pass search did not firmly verify a distinct independent immigrant-serving newsroom,hold_unresolved,,Do not infer absence; retain for deeper directory/community search.,hold_for_review,no,data/verification/vermont_verification_v1.csv,6
VT001,"Many Voices, One Vermont",Vermont,Burlington / statewide,https://993wbtv.org/,yes,yes_current_affairs,yes,hosted community-radio current-affairs program on WBTV-LP,"launched 2026; Sundays 1:00–1:30 PM; produced with CVRAN, USCRI Vermont, VAAP and partners; centers refugee, asylum-seeker and newcomer voices",verified_include_hosted_program,https://cvran.org/2026/06/29/tune-into-many-voices-one-vermont-sundays-at-1pm/,Strong hosted newcomer/refugee media case.,core_verified,yes,data/verification/vermont_verification_v1.csv,2
VT004,Migrant Justice / Justicia Migrante media-information infrastructure,Vermont,Statewide,https://migrantjustice.net/es,yes,no_independent_journalism,yes,worker-led immigrant rights organization with bilingual information channels,"publishes Spanish-language campaign updates, press resources and community information but is not a newsroom",classify_information_infrastructure_not_outlet,https://migrantjustice.net/es,Useful community information intermediary; exclude from core outlet count.,contextual_noncore,no,data/verification/vermont_verification_v1.csv,5
VT003,Seven Days Spanish-translated immigration reporting,Vermont,Statewide,https://www.sevendaysvt.com/,yes,yes_parent,partly_language_access,general independent local newsroom with translated immigration stories,publisher documents professional Spanish translation of selected immigration reporting in 2026,comparison_or_hosted_language_practice,https://www.sevendaysvt.com/news/fromthepublisher/from-the-publisher-eyes-on-immigration/,Not immigrant-serving by primary mission; useful comparison for language-access practice.,contextual_noncore,no,data/verification/vermont_verification_v1.csv,4
VT002,Vermont Public Spanish-language radio hour,Vermont,Statewide,https://www.vermontpublic.org/,announced_current,unclear_program_structure,yes_language_service,Spanish-language hosted radio product within Vermont Public,"Vermont Public reported a new Spanish-language radio hour beginning in Sept. 2026, but first-pass search did not establish program title, cadence or editorial structure",pending_deeper_verification,https://www.vermontpublic.org/podcast/the-frequency-daily-vermont-news/2026-09-17/layoffs-a-new-spanish-language-radio-hour-and-poetry,Retain pending exact program identity and schedule.,pending_verification,no,data/verification/vermont_verification_v1.csv,3
WA015,Actitud Latina,Washington,Seattle,,unclear_current_operation,likely_yes,yes,Spanish-language educational/informational television/media program,community-media directory; longstanding local-government interview activity,pending_verification,https://echox.org/directory/actitud-latina/,"Likely eligible as an informational program, but current production cadence should be verified.",pending_verification,no,data/verification/washington_verification_v1.csv,16
WA016,Crossings TV Seattle service,Washington,Seattle / statewide,https://www.crossingstv.com/,yes,yes,yes,multilingual Asian television network serving Seattle market,multilingual news/information; multi-market service; immigrant-language audiences,verified_include,https://www.crossingstv.com/,Eligible as a regional/networked comparison case rather than a Seattle-based newsroom.,core_verified,yes,data/verification/washington_verification_v1.csv,17
WA014,El Mundo Seattle,Washington,Seattle,,unclear_current_operation,historically_yes,yes,Spanish-language community media,Seattle Votes partner-media listing documents outlet role,pending_verification,https://www.cityofseattle.org/immigrant-and-refugee/issues-and-policies/voting-data,Retain candidate; need current direct outlet evidence.,pending_verification,no,data/verification/washington_verification_v1.csv,15
WA017,Ethiopian Community Media Association,Washington,Seattle,,unclear,unclear,yes,Ethiopian community media organization,directory/discovery evidence only,pending_verification,,Do not include yet; current journalism output and institutional form need direct verification.,pending_verification,no,data/verification/washington_verification_v1.csv,18
WA011,Filipino American Herald,Washington,Seattle / Pacific Northwest,,unclear_current_operation,unclear,yes,Filipino community newspaper,Washington public directories identify outlet and Pacific Northwest range; historical publication well documented,pending_verification,https://capaa.wa.gov/sites/default/files/2024-01/CAPAA-Report-Whitman-County.pdf,Keep candidate. Need stronger current publication evidence before final active-frame inclusion.,pending_verification,no,data/verification/washington_verification_v1.csv,12
WA001,International Examiner,Washington,Seattle,https://iexaminer.org/,yes,yes,yes,501(c)(3) nonprofit pan-Asian community newsroom,board; staff; 990; distribution; current publishing schedule,verified_include,https://iexaminer.org/about/,Very strong institutional case; explicit nonprofit governance and current staff structure.,core_verified,yes,data/verification/washington_verification_v1.csv,2
WA009,Korea Daily Seattle,Washington,Seattle,,likely_yes,yes,yes,Korean-language community news outlet,listed by Seattle civic-engagement media partners; Seattle market presence,verified_include_with_directory_evidence,https://www.cityofseattle.org/immigrant-and-refugee/issues-and-policies/voting-data,"Eligible, but direct current local-site and ownership verification should be added in a later institutional-depth pass.",core_verified,yes,data/verification/washington_verification_v1.csv,10
WA010,Korea Times Seattle,Washington,Seattle,,likely_yes,yes,yes,Korean-language community newspaper,listed in current Seattle newspaper directories; Seattle edition identity,verified_include_with_directory_evidence,https://www.w3newspapers.com/usa/washington/seattle/,Eligible; direct local institutional page still needs deeper verification.,core_verified,yes,data/verification/washington_verification_v1.csv,11
WA013,La Raza del Noroeste,Washington,Seattle / Puget Sound,https://www.larazanw.com/,yes,yes,yes,Spanish-language commercial community publication; Black Press/Sound Publishing network,publisher; advertising structure; local coverage; Spanish-language mission; corporate affiliation,verified_include,https://www.larazanw.com/advertising/,Strong network-affiliated comparison case.,core_verified,yes,data/verification/washington_verification_v1.csv,14
WA002,Northwest Asian Weekly,Washington,Seattle,https://nwasianweekly.com/,yes,yes,yes,Asian American digital community newspaper,active digital publication; new ownership since 2024; community mission,verified_include,https://nwasianweekly.com/about/,Strong fit. Print ended in 2023 but online publication remains active.,core_verified,yes,data/verification/washington_verification_v1.csv,3
WA005,Northwest Vietnamese News,Washington,Seattle / Newcastle,https://nvnorthwest.com/,yes,yes,yes,Vietnamese community newspaper; independent branch of Nguoi Viet Daily,CEO; editor; assistant editor; family management; TV reporting; community history,verified_include,https://nvnorthwest.com/about/,Excellent fit and strong institutional-detail case.,core_verified,yes,data/verification/washington_verification_v1.csv,6
WA012,One Philippines,Washington,Seattle / statewide,,unclear_current_operation,unclear,yes,Filipino community newspaper,"Washington public directory lists outlet, address, statewide range",pending_verification,https://capaa.wa.gov/sites/default/files/2024-01/CAPAA-Report-Whitman-County.pdf,Retain candidate; current website/activity not independently confirmed.,pending_verification,no,data/verification/washington_verification_v1.csv,13
WA007,Runta News,Washington,Seattle / Northwest,https://runtanews.com/,yes,yes,yes,Somali/African/Muslim multimedia community outlet,publisher/chief editor; managing editor; current local/community coverage; multimedia operation,verified_include,https://runtanews.com/about-us/,Very strong immigrant-serving fit.,core_verified,yes,data/verification/washington_verification_v1.csv,8
WA003,Seattle Chinese Post,Washington,Seattle,https://seattlechinesepost.com/,yes,yes,yes,Chinese-language digital community publication hosted by nonprofit,current 2026 posts; revived under Asia Pacific Cultural Center after 2023 transfer,verified_include,https://seattlechinesepost.com/,Strong hosted-media case; institutional change should be coded at host-organization level.,core_verified,yes,data/verification/washington_verification_v1.csv,4
WA019,Seattle Chinese Radio,Washington,Seattle,,unclear_current_operation,unclear,yes,Chinese-language radio outlet,City of Seattle listed outlet in ethnic/minority media funding program,pending_verification,https://frontporch.seattle.gov/2020/01/24/city-of-seattle-announces-first-ever-census-ethnic-and-minority-media-fund-awards/,"Candidate identity is clear, but current 2026 operation and news/public-affairs share need verification.",pending_verification,no,data/verification/washington_verification_v1.csv,20
