outlet_id,organization_id,outlet_name,jurisdiction,state_or_market,city_or_scope,website,record_type,ownership_or_governance_form_phase1a,media_format,language_model,community_orientation,geographic_scope,founding_year,founding_status,founder_or_origin_note,parent_or_host_name,parent_resource_relationship,legal_organizational_form,ownership_structure,governing_board_public,board_or_governance_url,public_staff_count,staff_size_band,staff_count_basis,editorial_leadership_public,public_editorial_roles,employment_model_public,revenue_model,revenue_sources_public,annual_revenue_amount,annual_revenue_year,revenue_band,funders_publicly_named,named_funders,funding_source_url,network_memberships,network_membership_status,collaborative_partnerships_public,partnership_note,legal_support_status,legal_support_scope,legal_support_provider,legal_support_source_url,legal_support_disclosure_status,safety_support_status,safety_support_types,safety_policy_public,safety_source_url,editorial_policy_public,corrections_policy_public,ethics_policy_public,privacy_or_source_policy_public,publishing_cadence,platform_presence,platform_dependence_public_signal,platform_monetization_status,monetized_platforms,platform_monetization_model,platform_revenue_dependency,platform_revenue_share_or_amount,platform_revenue_evidence_url,referral_dependency_status,major_referral_sources,owned_audience_channels,owned_audience_strength_public_signal,platform_policy_financial_exposure,documented_demonetization_or_restriction_event,platform_risk_source_url,revenue_concentration_public_signal,grant_dependency_public_signal,government_advertising_dependency_public_signal,major_funding_loss_event_public,financial_security_note,public_contact_available,public_contact_type,editor_or_leader_name_public,editor_or_leader_role_public,recruitment_source_url,primary_enrichment_source_url,secondary_enrichment_source_url,source_type,evidence_date,date_checked,enrichment_confidence,enrichment_notes,enrichment_version
TX009,,Masala Radio 98.7 FM,Texas,Texas,Sugar Land / Houston,https://masalaradio.com/,standalone_outlet,for_profit_private,radio,unclear,unclear,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://masalaradio.com/,,,,,not_searched,,phase1b-v1.0
TX002,,Que Onda Magazine,Texas,Texas,Houston,https://queondamagazine.com/,standalone_outlet,unclear,print,bilingual,mixed_orientation,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://queondamagazine.com/blog/,,,,,not_searched,,phase1b-v1.0
TX005,,Southern Chinese Daily News,Texas,Texas,Houston,https://www.scdaily.com/,standalone_outlet,unclear,print,single_non_english,language_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.houcyp.com/,,,,,not_searched,,phase1b-v1.0
TX004,,U.S. Chinese Channel AM1050,Texas,Texas,Houston,,standalone_outlet,unclear,radio,single_non_english,language_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.houstonchronicle.com/news/houston-texas/article/houston-ethnic-media-outlets-19746037.php,,,,,not_searched,,phase1b-v1.0
TX026,,VIETV Network,Texas,Texas,Houston,https://vietv.com/,standalone_outlet,unclear,mixed_platform,single_non_english,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://vietv.com/,,,,,not_searched,,phase1b-v1.0
TX010,,Voice of Asia,Texas,Texas,Houston,https://voiceofasia.news/,standalone_outlet,unclear,print,unclear,unclear,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://voiceofasia.news/,,,,,not_searched,,phase1b-v1.0
UT003,,Avanza 88.3,Utah,Utah,Salt Lake City / statewide,https://www.avanzautah.org/,standalone_outlet,mixed_or_hybrid,radio,bilingual,unclear,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.avanzautah.org/nuestra-comunidad/2026-07-01/two-years-in-edgar-zuniga-reflects-on-avanzas-mission,,,,,not_searched,,phase1b-v1.0
UT002,,KUER En Español,Utah,Utah,Salt Lake City / statewide,https://www.kuer.org/kuer-en-espanol,hosted_program,public_media,radio,single_non_english,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.kuer.org/kuer-en-espanol,,,,,not_searched,,phase1b-v1.0
UT004,,Punto de Encuentro,Utah,Utah,Salt Lake City / statewide,https://www.avanzautah.org/,hosted_program,public_media,unclear,bilingual,ethnic_or_racial_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.avanzautah.org/nuestra-comunidad/2026-07-01/two-years-in-edgar-zuniga-reflects-on-avanzas-mission,,,,,not_searched,,phase1b-v1.0
UT006,,The Salt Lake Tribune En Español,Utah,Utah,Statewide,https://www.sltrib.com/en-espanol/,hosted_language_product,nonprofit,unclear,language_specific_product_within_host,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.sltrib.com/en-espanol/,,,,,not_searched,,phase1b-v1.0
UT001,,Utah Korean Newspaper,Utah,Utah,Salt Lake City / statewide,https://koreanutah.blogspot.com/,hosted_program,unclear,print,single_non_english,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://koreanutah.blogspot.com/,,,,,not_searched,,phase1b-v1.0
VT001,,"Many Voices, One Vermont",Vermont,Vermont,Burlington / statewide,https://993wbtv.org/,hosted_program,unclear,radio,unclear,mixed_orientation,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://cvran.org/2026/06/29/tune-into-many-voices-one-vermont-sundays-at-1pm/,,,,,not_searched,,phase1b-v1.0
VA003,,El Imparcial News,Virginia,Virginia,Manassas / Northern Virginia / DMV,https://imparcialnews.com/,standalone_outlet,unclear,print,single_non_english,ethnic_or_racial_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://imparcialnews.com/about_us/,,,,,not_searched,,phase1b-v1.0
VA002,,Korea Daily Washington,Virginia,Virginia,Annandale / Northern Virginia / DMV,https://www.koreadaily.com/,standalone_outlet,unclear,unclear,single_non_english,diaspora_national_origin,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.waze.com/live-map/directions/korea-daily-washington-little-river-tpk-7023-annandale?to=place.w.185336196.1853427499.962000,,,,,not_searched,,phase1b-v1.0
WA016,,Crossings TV Seattle service,Washington,Washington,Seattle / statewide,https://www.crossingstv.com/,standalone_outlet,unclear,television,multilingual,mixed_orientation,multistate_or_regional,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.crossingstv.com/,,,,,not_searched,,phase1b-v1.0
WA001,,International Examiner,Washington,Washington,Seattle,https://iexaminer.org/,standalone_outlet,nonprofit,unclear,unclear,unclear,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://iexaminer.org/about/,,,,,not_searched,,phase1b-v1.0
WA009,,Korea Daily Seattle,Washington,Washington,Seattle,,standalone_outlet,unclear,unclear,single_non_english,diaspora_national_origin,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.cityofseattle.org/immigrant-and-refugee/issues-and-policies/voting-data,,,,,not_searched,,phase1b-v1.0
WA010,,Korea Times Seattle,Washington,Washington,Seattle,,standalone_outlet,unclear,print,single_non_english,diaspora_national_origin,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.w3newspapers.com/usa/washington/seattle/,,,,,not_searched,,phase1b-v1.0
WA013,,La Raza del Noroeste,Washington,Washington,Seattle / Puget Sound,https://www.larazanw.com/,standalone_outlet,unclear,unclear,single_non_english,language_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.larazanw.com/advertising/,,,,,not_searched,,phase1b-v1.0
WA002,,Northwest Asian Weekly,Washington,Washington,Seattle,https://nwasianweekly.com/,standalone_outlet,unclear,print,unclear,ethnic_or_racial_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://nwasianweekly.com/about/,,,,,not_searched,,phase1b-v1.0
WA005,,Northwest Vietnamese News,Washington,Washington,Seattle / Newcastle,https://nvnorthwest.com/,standalone_outlet,unclear,mixed_platform,unclear,diaspora_national_origin,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://nvnorthwest.com/about/,,,,,not_searched,,phase1b-v1.0
WA007,,Runta News,Washington,Washington,Seattle / Northwest,https://runtanews.com/,standalone_outlet,unclear,unclear,unclear,diaspora_national_origin,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://runtanews.com/about-us/,,,,,not_searched,,phase1b-v1.0
